date,value,target
09.06.2021 16:30,36282.60,0
09.06.2021 16:15,36389.86,1
09.06.2021 16:00,36353.29,0
09.06.2021 15:45,36415.76,0
09.06.2021 15:30,36418.12,1
09.06.2021 15:15,35847.37,1
09.06.2021 15:00,34730.60,0
09.06.2021 14:45,35163.23,1
09.06.2021 14:30,34999.93,0
09.06.2021 14:15,35152.27,1
09.06.2021 14:00,34967.76,1
09.06.2021 13:45,34921.64,0
09.06.2021 13:30,34941.01,0
09.06.2021 13:15,35090.39,1
09.06.2021 13:00,34825.53,0
09.06.2021 12:45,35001.42,0
09.06.2021 12:30,35147.30,1
09.06.2021 12:15,35131.69,1
09.06.2021 12:00,35122.35,1
09.06.2021 11:45,34698.47,1
09.06.2021 11:30,34514.99,0
09.06.2021 11:15,34527.76,1
09.06.2021 11:00,34414.98,0
09.06.2021 10:45,34520.00,1
09.06.2021 10:30,34235.38,1
09.06.2021 10:15,34040.41,1
09.06.2021 10:00,33917.29,0
09.06.2021 09:45,34223.19,0
09.06.2021 09:30,34243.29,1
09.06.2021 09:15,34219.16,1
09.06.2021 09:00,34018.60,0
09.06.2021 08:45,34053.04,1
09.06.2021 08:30,33967.99,0
09.06.2021 08:15,34170.52,1
09.06.2021 08:00,34077.00,0
09.06.2021 07:45,34179.95,1
09.06.2021 07:30,34144.58,0
09.06.2021 07:15,34322.65,1
09.06.2021 07:00,34144.80,1
09.06.2021 06:45,34096.07,1
09.06.2021 06:30,33741.08,1
09.06.2021 06:15,33488.33,1
09.06.2021 06:00,33449.87,0
09.06.2021 05:45,33476.11,1
09.06.2021 05:30,33451.04,1
09.06.2021 05:15,33355.12,1
09.06.2021 05:00,32903.78,1
09.06.2021 04:45,32750.00,1
09.06.2021 04:30,32720.80,1
09.06.2021 04:15,32708.47,0
09.06.2021 04:00,32938.00,1
09.06.2021 03:45,32910.77,1
09.06.2021 03:30,32905.91,0
09.06.2021 03:15,32938.37,1
09.06.2021 03:00,32781.54,1
09.06.2021 02:45,32631.54,1
09.06.2021 02:30,32531.63,0
09.06.2021 02:15,32625.95,1
09.06.2021 02:00,32610.40,0
09.06.2021 01:45,32706.56,0
09.06.2021 01:30,32938.88,0
09.06.2021 01:15,32970.01,1
09.06.2021 01:00,32950.33,0
09.06.2021 00:45,33046.97,1
09.06.2021 00:30,32983.59,0
09.06.2021 00:15,33139.91,0
09.06.2021 00:00,33401.90,0
08.06.2021 23:45,33506.53,1
08.06.2021 23:30,33400.00,0
08.06.2021 23:15,33496.81,1
08.06.2021 23:00,33455.20,0
08.06.2021 22:45,33455.23,0
08.06.2021 22:30,33603.99,1
08.06.2021 22:15,33524.23,1
08.06.2021 22:00,33473.58,0
08.06.2021 21:45,33564.86,1
08.06.2021 21:30,33474.86,0
08.06.2021 21:15,33575.31,0
08.06.2021 21:00,33578.80,0
08.06.2021 20:45,33674.45,1
08.06.2021 20:30,33141.56,1
08.06.2021 20:15,32680.97,0
08.06.2021 20:00,32781.87,0
08.06.2021 19:45,32810.46,1
08.06.2021 19:30,32676.46,0
08.06.2021 19:15,32707.76,0
08.06.2021 19:00,32710.53,1
08.06.2021 18:45,32476.34,1
08.06.2021 18:30,32328.13,0
08.06.2021 18:15,32434.81,1
08.06.2021 18:00,32089.36,1
08.06.2021 17:45,32006.73,1
08.06.2021 17:30,31931.99,0
08.06.2021 17:15,32051.08,0
08.06.2021 17:00,32103.49,1
08.06.2021 16:45,31926.11,0
08.06.2021 16:30,32003.70,0
08.06.2021 16:15,32060.00,1
08.06.2021 16:00,31618.52,1
08.06.2021 15:45,31556.69,1
08.06.2021 15:30,31444.13,1
08.06.2021 15:15,31424.41,0
08.06.2021 15:00,31728.41,0
08.06.2021 14:45,31767.50,0
08.06.2021 14:30,31938.75,1
08.06.2021 14:15,31935.82,0
08.06.2021 14:00,32449.86,0
08.06.2021 13:45,32730.80,1
08.06.2021 13:30,32694.26,0
08.06.2021 13:15,32819.23,0
08.06.2021 13:00,32938.84,1
08.06.2021 12:45,32844.59,0
08.06.2021 12:30,33032.02,0
08.06.2021 12:15,33040.54,0
08.06.2021 12:00,33096.63,1
08.06.2021 11:45,32905.92,1
08.06.2021 11:30,32798.41,0
08.06.2021 11:15,32928.89,1
08.06.2021 11:00,32691.00,0
08.06.2021 10:45,32745.74,0
08.06.2021 10:30,32796.15,0
08.06.2021 10:15,33043.55,1
08.06.2021 10:00,32827.40,1
08.06.2021 09:45,32820.54,1
08.06.2021 09:30,32767.51,0
08.06.2021 09:15,32876.78,1
08.06.2021 09:00,32844.53,0
08.06.2021 08:45,33168.28,0
08.06.2021 08:30,33215.39,1
08.06.2021 08:15,33130.71,1
08.06.2021 08:00,33000.76,1
08.06.2021 07:45,32907.50,0
08.06.2021 07:30,33135.02,1
08.06.2021 07:15,32964.15,1
08.06.2021 07:00,32564.38,0
08.06.2021 06:45,32656.38,0
08.06.2021 06:30,32674.28,0
08.06.2021 06:15,32816.22,0
08.06.2021 06:00,32906.87,1
08.06.2021 05:45,32774.96,1
08.06.2021 05:30,32674.50,0
08.06.2021 05:15,32830.00,1
08.06.2021 05:00,32809.09,0
08.06.2021 04:45,32918.32,1
08.06.2021 04:30,32800.02,0
08.06.2021 04:15,32913.64,1
08.06.2021 04:00,32766.80,1
08.06.2021 03:45,32742.50,1
08.06.2021 03:30,32506.05,0
08.06.2021 03:15,32682.54,0
08.06.2021 03:00,32750.03,0
08.06.2021 02:45,32773.90,0
08.06.2021 02:30,33478.93,0
08.06.2021 02:15,33761.83,1
08.06.2021 02:00,33734.14,1
08.06.2021 01:45,33621.97,0
08.06.2021 01:30,33650.55,0
08.06.2021 01:15,33731.51,1
08.06.2021 01:00,33591.90,1
08.06.2021 00:45,33494.09,0
08.06.2021 00:30,33602.62,0
08.06.2021 00:15,33963.44,1
08.06.2021 00:00,33809.33,1
07.06.2021 23:45,33671.82,0
07.06.2021 23:30,33864.11,0
07.06.2021 23:15,34039.35,0
07.06.2021 23:00,34088.79,1
07.06.2021 22:45,34079.44,0
07.06.2021 22:30,34144.41,0
07.06.2021 22:15,34182.05,1
07.06.2021 22:00,34101.39,1
07.06.2021 21:45,34011.07,0
07.06.2021 21:30,34122.17,1
07.06.2021 21:15,33547.32,0
07.06.2021 21:00,34460.30,0
07.06.2021 20:45,35384.83,0
07.06.2021 20:30,35429.33,0
07.06.2021 20:15,35600.03,0
07.06.2021 20:00,35618.91,1
07.06.2021 19:45,35559.70,1
07.06.2021 19:30,35444.34,1
07.06.2021 19:15,35356.49,0
07.06.2021 19:00,35427.75,0
07.06.2021 18:45,35542.42,0
07.06.2021 18:30,35683.00,1
07.06.2021 18:15,35593.98,0
07.06.2021 18:00,35712.54,1
07.06.2021 17:45,35695.10,0
07.06.2021 17:30,35862.32,1
07.06.2021 17:15,35636.44,0
07.06.2021 17:00,35749.12,0
07.06.2021 16:45,35782.76,0
07.06.2021 16:30,35792.50,0
07.06.2021 16:15,35984.24,0
07.06.2021 16:00,36093.61,1
07.06.2021 15:45,36030.01,1
07.06.2021 15:30,36014.57,0
07.06.2021 15:15,36104.93,1
07.06.2021 15:00,36027.99,1
07.06.2021 14:45,35976.33,0
07.06.2021 14:30,36027.32,0
07.06.2021 14:15,36102.23,0
07.06.2021 14:00,36247.92,0
07.06.2021 13:45,36456.26,0
07.06.2021 13:30,36487.42,0
07.06.2021 13:15,36620.33,0
07.06.2021 13:00,36688.25,1
07.06.2021 12:45,36648.29,1
07.06.2021 12:30,36410.07,1
07.06.2021 12:15,36312.79,0
07.06.2021 12:00,36413.97,1
07.06.2021 11:45,36408.53,0
07.06.2021 11:30,36497.90,0
07.06.2021 11:15,36529.43,1
07.06.2021 11:00,36489.68,0
07.06.2021 10:45,36522.52,1
07.06.2021 10:30,36493.00,1
07.06.2021 10:15,36429.82,1
07.06.2021 10:00,36322.77,1
07.06.2021 09:45,36246.62,0
07.06.2021 09:30,36254.87,1
07.06.2021 09:15,36194.66,1
07.06.2021 09:00,36133.78,1
07.06.2021 08:45,36098.98,1
07.06.2021 08:30,36060.02,1
07.06.2021 08:15,36045.99,0
07.06.2021 08:00,36179.87,1
07.06.2021 07:45,36130.94,0
07.06.2021 07:30,36138.44,1
07.06.2021 07:15,35994.39,1
07.06.2021 07:00,35980.79,0
07.06.2021 06:45,36140.00,1
07.06.2021 06:30,36127.14,0
07.06.2021 06:15,36231.51,0
07.06.2021 06:00,36327.22,0
07.06.2021 05:45,36331.72,1
07.06.2021 05:30,36240.34,0
07.06.2021 05:15,36298.29,1
07.06.2021 05:00,36273.68,0
07.06.2021 04:45,36321.69,1
07.06.2021 04:30,36221.55,0
07.06.2021 04:15,36427.94,0
07.06.2021 04:00,36440.62,1
07.06.2021 03:45,36376.92,0
07.06.2021 03:30,36573.65,0
07.06.2021 03:15,36716.12,1
07.06.2021 03:00,36671.51,0
07.06.2021 02:45,36678.62,1
07.06.2021 02:30,36598.82,0
07.06.2021 02:15,36627.42,0
07.06.2021 02:00,36707.70,1
07.06.2021 01:45,36412.91,1
07.06.2021 01:30,36297.19,1
07.06.2021 01:15,36201.92,0
07.06.2021 01:00,36403.47,1
07.06.2021 00:45,36272.32,0
07.06.2021 00:30,36299.99,1
07.06.2021 00:15,36168.76,1
07.06.2021 00:00,35882.90,1
06.06.2021 23:45,35705.78,1
06.06.2021 23:30,35634.94,1
06.06.2021 23:15,35630.25,1
06.06.2021 23:00,35499.99,1
06.06.2021 22:45,35280.15,0
06.06.2021 22:30,35553.28,0
06.06.2021 22:15,35720.29,0
06.06.2021 22:00,35909.20,0
06.06.2021 21:45,35913.48,0
06.06.2021 21:30,35937.82,1
06.06.2021 21:15,35866.11,0
06.06.2021 21:00,35933.64,1
06.06.2021 20:45,35808.32,0
06.06.2021 20:30,35827.42,1
06.06.2021 20:15,35669.86,0
06.06.2021 20:00,35705.65,0
06.06.2021 19:45,35749.35,0
06.06.2021 19:30,35801.72,1
06.06.2021 19:15,35793.62,0
06.06.2021 19:00,35849.99,0
06.06.2021 18:45,35872.16,0
06.06.2021 18:30,35882.76,0
06.06.2021 18:15,35954.82,0
06.06.2021 18:00,36025.00,1
06.06.2021 17:45,35978.88,0
06.06.2021 17:30,36084.37,0
06.06.2021 17:15,36136.42,0
06.06.2021 17:00,36192.60,1
06.06.2021 16:45,36190.92,1
06.06.2021 16:30,36183.98,0
06.06.2021 16:15,36216.14,0
06.06.2021 16:00,36227.96,1
06.06.2021 15:45,36125.65,0
06.06.2021 15:30,36145.31,0
06.06.2021 15:15,36181.57,1
06.06.2021 15:00,36055.99,1
06.06.2021 14:45,35795.17,1
06.06.2021 14:30,35676.12,1
06.06.2021 14:15,35560.66,0
06.06.2021 14:00,35621.12,0
06.06.2021 13:45,35746.10,0
06.06.2021 13:30,35815.99,0
06.06.2021 13:15,35854.91,0
06.06.2021 13:00,35906.87,0
06.06.2021 12:45,35918.60,0
06.06.2021 12:30,35974.44,0
06.06.2021 12:15,36045.10,1
06.06.2021 12:00,35853.17,0
06.06.2021 11:45,35971.75,1
06.06.2021 11:30,35920.00,1
06.06.2021 11:15,35916.24,0
06.06.2021 11:00,36101.59,1
06.06.2021 10:45,35988.83,0
06.06.2021 10:30,36031.88,0
06.06.2021 10:15,36117.71,0
06.06.2021 10:00,36188.62,1
06.06.2021 09:45,36170.00,0
06.06.2021 09:30,36230.81,0
06.06.2021 09:15,36283.99,0
06.06.2021 09:00,36401.91,1
06.06.2021 08:45,36030.11,0
06.06.2021 08:30,36168.11,0
06.06.2021 08:15,36254.14,1
06.06.2021 08:00,36164.48,1
06.06.2021 07:45,36088.74,1
06.06.2021 07:30,35954.10,0
06.06.2021 07:15,35961.17,1
06.06.2021 07:00,35900.00,1
06.06.2021 06:45,35896.77,1
06.06.2021 06:30,35873.66,0
06.06.2021 06:15,36043.08,0
06.06.2021 06:00,36414.40,1
06.06.2021 05:45,36114.73,1
06.06.2021 05:30,36098.20,1
06.06.2021 05:15,36033.68,0
06.06.2021 05:00,36153.50,1
06.06.2021 04:45,36134.57,1
06.06.2021 04:30,36039.83,1
06.06.2021 04:15,35984.99,0
06.06.2021 04:00,36054.70,1
06.06.2021 03:45,36017.96,1
06.06.2021 03:30,35984.14,0
06.06.2021 03:15,36110.60,0
06.06.2021 03:00,36173.49,1
06.06.2021 02:45,36131.24,1
06.06.2021 02:30,36075.16,0
06.06.2021 02:15,36217.17,1
06.06.2021 02:00,36168.00,1
06.06.2021 01:45,36027.35,1
06.06.2021 01:30,35947.87,1
06.06.2021 01:15,35685.92,1
06.06.2021 01:00,35652.12,1
06.06.2021 00:45,35574.94,0
06.06.2021 00:30,35636.15,1
06.06.2021 00:15,35449.35,0
06.06.2021 00:00,35548.47,1
05.06.2021 23:45,35388.56,1
05.06.2021 23:30,35228.32,0
05.06.2021 23:15,35324.34,1
05.06.2021 23:00,35188.00,1
05.06.2021 22:45,34993.87,0
05.06.2021 22:30,35194.99,1
05.06.2021 22:15,35119.37,1
05.06.2021 22:00,35048.83,1
05.06.2021 21:45,34934.65,0
05.06.2021 21:30,35189.08,0
05.06.2021 21:15,35737.57,0
05.06.2021 21:00,35804.18,0
05.06.2021 20:45,35852.84,0
05.06.2021 20:30,35856.38,0
05.06.2021 20:15,35924.93,1
05.06.2021 20:00,35770.86,0
05.06.2021 19:45,35999.48,0
05.06.2021 19:30,36138.70,1
05.06.2021 19:15,36129.96,1
05.06.2021 19:00,36023.94,0
05.06.2021 18:45,36139.00,1
05.06.2021 18:30,36128.78,1
05.06.2021 18:15,36096.89,1
05.06.2021 18:00,36079.72,1
05.06.2021 17:45,36044.84,0
05.06.2021 17:30,36091.91,1
05.06.2021 17:15,35900.00,0
05.06.2021 17:00,36014.50,0
05.06.2021 16:45,36045.78,0
05.06.2021 16:30,36149.08,1
05.06.2021 16:15,36075.75,0
05.06.2021 16:00,36217.63,1
05.06.2021 15:45,36100.01,1
05.06.2021 15:30,35904.71,1
05.06.2021 15:15,35741.00,1
05.06.2021 15:00,35652.96,0
05.06.2021 14:45,35743.15,0
05.06.2021 14:30,35876.25,1
05.06.2021 14:15,35609.68,0
05.06.2021 14:00,35683.55,0
05.06.2021 13:45,35809.00,0
05.06.2021 13:30,35900.00,0
05.06.2021 13:15,35930.69,1
05.06.2021 13:00,35915.55,0
05.06.2021 12:45,35957.49,1
05.06.2021 12:30,35863.49,0
05.06.2021 12:15,35960.82,1
05.06.2021 12:00,35799.60,0
05.06.2021 11:45,36050.01,0
05.06.2021 11:30,36235.52,0
05.06.2021 11:15,36350.99,0
05.06.2021 11:00,36379.92,0
05.06.2021 10:45,36430.00,0
05.06.2021 10:30,36538.23,1
05.06.2021 10:15,36385.79,1
05.06.2021 10:00,36385.05,0
05.06.2021 09:45,37187.30,0
05.06.2021 09:30,37574.89,0
05.06.2021 09:15,37710.00,0
05.06.2021 09:00,37815.61,1
05.06.2021 08:45,37755.49,1
05.06.2021 08:30,37662.07,1
05.06.2021 08:15,37570.90,0
05.06.2021 08:00,37605.07,1
05.06.2021 07:45,37556.53,0
05.06.2021 07:30,37829.12,0
05.06.2021 07:15,37836.33,1
05.06.2021 07:00,37709.69,1
05.06.2021 06:45,37632.43,0
05.06.2021 06:30,37702.73,0
05.06.2021 06:15,37784.06,1
05.06.2021 06:00,37594.86,1
05.06.2021 05:45,37527.59,1
05.06.2021 05:30,37525.10,0
05.06.2021 05:15,37596.01,0
05.06.2021 05:00,37695.46,1
05.06.2021 04:45,37480.64,1
05.06.2021 04:30,37452.77,0
05.06.2021 04:15,37484.96,1
05.06.2021 04:00,37471.54,1
05.06.2021 03:45,37435.85,0
05.06.2021 03:30,37570.79,1
05.06.2021 03:15,37488.58,0
05.06.2021 03:00,37688.27,1
05.06.2021 02:45,37460.00,0
05.06.2021 02:30,37510.75,0
05.06.2021 02:15,37588.20,0
05.06.2021 02:00,37734.53,1
05.06.2021 01:45,37728.73,1
05.06.2021 01:30,37592.07,1
05.06.2021 01:15,37590.60,0
05.06.2021 01:00,37627.09,1
05.06.2021 00:45,37570.65,1
05.06.2021 00:30,37343.57,1
05.06.2021 00:15,37190.72,1
05.06.2021 00:00,36862.56,0
04.06.2021 23:45,37019.92,1
04.06.2021 23:30,36773.87,1
04.06.2021 23:15,36508.35,0
04.06.2021 23:00,37171.72,1
04.06.2021 22:45,37131.38,0
04.06.2021 22:30,37138.64,1
04.06.2021 22:15,37137.33,0
04.06.2021 22:00,37219.90,1
04.06.2021 21:45,37213.98,1
04.06.2021 21:30,37136.83,0
04.06.2021 21:15,37151.79,1
04.06.2021 21:00,37061.37,0
04.06.2021 20:45,37080.14,0
04.06.2021 20:30,37083.97,1
04.06.2021 20:15,36944.99,1
04.06.2021 20:00,36860.58,0
04.06.2021 19:45,36949.73,0
04.06.2021 19:30,37089.70,1
04.06.2021 19:15,37088.54,0
04.06.2021 19:00,37155.00,1
04.06.2021 18:45,37071.88,0
04.06.2021 18:30,37142.00,1
04.06.2021 18:15,37007.76,0
04.06.2021 18:00,37127.32,1
04.06.2021 17:45,37095.76,0
04.06.2021 17:30,37185.32,1
04.06.2021 17:15,36960.01,1
04.06.2021 17:00,36860.15,1
04.06.2021 16:45,36837.12,0
04.06.2021 16:30,36893.04,0
04.06.2021 16:15,36968.37,1
04.06.2021 16:00,36821.60,0
04.06.2021 15:45,36913.29,1
04.06.2021 15:30,36823.39,1
04.06.2021 15:15,36763.29,1
04.06.2021 15:00,36736.50,1
04.06.2021 14:45,36492.78,1
04.06.2021 14:30,36371.48,1
04.06.2021 14:15,36310.34,0
04.06.2021 14:00,36781.70,0
04.06.2021 13:45,36821.35,1
04.06.2021 13:30,36766.23,1
04.06.2021 13:15,36746.28,0
04.06.2021 13:00,36896.98,1
04.06.2021 12:45,36827.91,1
04.06.2021 12:30,35926.58,1
04.06.2021 12:15,35715.02,0
04.06.2021 12:00,36413.30,0
04.06.2021 11:45,36489.61,0
04.06.2021 11:30,36608.65,0
04.06.2021 11:15,36731.62,1
04.06.2021 11:00,36669.41,0
04.06.2021 10:45,36771.51,1
04.06.2021 10:30,36702.10,0
04.06.2021 10:15,36941.35,1
04.06.2021 10:00,36849.37,1
04.06.2021 09:45,36817.70,1
04.06.2021 09:30,36609.02,1
04.06.2021 09:15,36491.35,0
04.06.2021 09:00,36674.22,0
04.06.2021 08:45,36816.32,1
04.06.2021 08:30,36785.69,1
04.06.2021 08:15,36601.91,1
04.06.2021 08:00,36533.50,0
04.06.2021 07:45,36762.44,1
04.06.2021 07:30,36617.22,1
04.06.2021 07:15,36492.90,0
04.06.2021 07:00,36743.24,0
04.06.2021 06:45,36765.34,0
04.06.2021 06:30,36775.50,0
04.06.2021 06:15,36973.85,1
04.06.2021 06:00,36873.36,1
04.06.2021 05:45,36683.47,0
04.06.2021 05:30,37088.56,1
04.06.2021 05:15,36988.67,0
04.06.2021 05:00,37650.00,0
04.06.2021 04:45,37699.67,0
04.06.2021 04:30,37740.00,0
04.06.2021 04:15,37894.07,1
04.06.2021 04:00,37887.71,0
04.06.2021 03:45,37914.41,0
04.06.2021 03:30,37944.02,1
04.06.2021 03:15,37624.02,0
04.06.2021 03:00,37820.01,1
04.06.2021 02:45,37699.21,1
04.06.2021 02:30,37640.46,1
04.06.2021 02:15,37521.97,0
04.06.2021 02:00,37836.36,0
04.06.2021 01:45,37912.54,0
04.06.2021 01:30,37978.34,0
04.06.2021 01:15,38062.73,0
04.06.2021 01:00,38604.70,0
04.06.2021 00:45,38755.35,1
04.06.2021 00:30,38752.07,0
04.06.2021 00:15,38940.72,0
04.06.2021 00:00,39195.24,0
03.06.2021 23:45,39225.00,1
03.06.2021 23:30,39104.08,1
03.06.2021 23:15,39092.70,1
03.06.2021 23:00,38830.93,0
03.06.2021 22:45,38908.39,0
03.06.2021 22:30,38950.10,1
03.06.2021 22:15,38931.54,1
03.06.2021 22:00,38782.71,0
03.06.2021 21:45,38799.99,0
03.06.2021 21:30,38841.86,0
03.06.2021 21:15,38883.29,1
03.06.2021 21:00,38681.58,1
03.06.2021 20:45,38618.99,0
03.06.2021 20:30,38701.50,1
03.06.2021 20:15,38586.93,0
03.06.2021 20:00,38642.59,1
03.06.2021 19:45,38573.95,1
03.06.2021 19:30,38573.01,0
03.06.2021 19:15,38654.43,1
03.06.2021 19:00,38517.39,0
03.06.2021 18:45,38659.74,1
03.06.2021 18:30,38650.13,0
03.06.2021 18:15,38879.41,1
03.06.2021 18:00,38845.55,1
03.06.2021 17:45,38830.35,0
03.06.2021 17:30,38904.75,1
03.06.2021 17:15,38896.83,1
03.06.2021 17:00,38856.04,0
03.06.2021 16:45,38872.54,1
03.06.2021 16:30,38751.70,1
03.06.2021 16:15,38659.80,1
03.06.2021 16:00,38593.99,0
03.06.2021 15:45,38599.94,0
03.06.2021 15:30,38604.01,0
03.06.2021 15:15,38667.21,1
03.06.2021 15:00,38634.43,1
03.06.2021 14:45,38485.46,0
03.06.2021 14:30,38506.68,0
03.06.2021 14:15,38594.81,1
03.06.2021 14:00,38545.75,1
03.06.2021 13:45,38400.00,0
03.06.2021 13:30,38903.73,0
03.06.2021 13:15,39068.77,0
03.06.2021 13:00,39156.41,1
03.06.2021 12:45,38851.15,0
03.06.2021 12:30,38872.82,1
03.06.2021 12:15,38733.61,0
03.06.2021 12:00,38811.42,0
03.06.2021 11:45,38923.64,1
03.06.2021 11:30,38855.99,0
03.06.2021 11:15,39073.81,0
03.06.2021 11:00,39273.35,0
03.06.2021 10:45,39325.44,0
03.06.2021 10:30,39371.00,1
03.06.2021 10:15,39333.79,1
03.06.2021 10:00,39078.00,0
03.06.2021 09:45,39104.92,1
03.06.2021 09:30,38999.25,0
03.06.2021 09:15,39120.69,1
03.06.2021 09:00,38844.30,1
03.06.2021 08:45,38729.53,0
03.06.2021 08:30,38842.29,1
03.06.2021 08:15,38833.14,1
03.06.2021 08:00,38587.82,0
03.06.2021 07:45,38734.66,1
03.06.2021 07:30,38646.74,0
03.06.2021 07:15,38693.18,0
03.06.2021 07:00,38884.48,1
03.06.2021 06:45,38781.84,1
03.06.2021 06:30,38758.90,1
03.06.2021 06:15,38605.93,0
03.06.2021 06:00,38863.11,1
03.06.2021 05:45,38824.99,1
03.06.2021 05:30,38226.64,0
03.06.2021 05:15,38388.13,1
03.06.2021 05:00,38034.00,1
03.06.2021 04:45,37868.95,1
03.06.2021 04:30,37812.94,1
03.06.2021 04:15,37722.44,1
03.06.2021 04:00,37607.65,1
03.06.2021 03:45,37536.48,1
03.06.2021 03:30,37453.67,1
03.06.2021 03:15,37381.05,1
03.06.2021 03:00,37373.65,1
03.06.2021 02:45,37290.79,1
03.06.2021 02:30,37253.12,0
03.06.2021 02:15,37334.18,1
03.06.2021 02:00,37259.27,0
03.06.2021 01:45,37357.43,0
03.06.2021 01:30,37416.57,0
03.06.2021 01:15,37542.83,1
03.06.2021 01:00,37440.06,1
03.06.2021 00:45,37372.70,0
03.06.2021 00:30,37459.34,0
03.06.2021 00:15,37461.60,0
03.06.2021 00:00,37490.14,0
02.06.2021 23:45,37623.83,0
02.06.2021 23:30,37702.81,1
02.06.2021 23:15,37593.33,1
02.06.2021 23:00,37475.64,1
02.06.2021 22:45,37423.59,0
02.06.2021 22:30,37630.00,0
02.06.2021 22:15,37731.00,0
02.06.2021 22:00,37775.35,0
02.06.2021 21:45,37804.08,1
02.06.2021 21:30,37766.40,0
02.06.2021 21:15,37862.75,1
02.06.2021 21:00,37768.67,1
02.06.2021 20:45,37743.00,1
02.06.2021 20:30,37673.26,0
02.06.2021 20:15,37712.28,0
02.06.2021 20:00,37820.16,0
02.06.2021 19:45,37910.40,1
02.06.2021 19:30,37822.84,0
02.06.2021 19:15,37968.80,0
02.06.2021 19:00,37983.09,0
02.06.2021 18:45,38031.95,1
02.06.2021 18:30,37996.17,1
02.06.2021 18:15,37874.00,0
02.06.2021 18:00,37954.04,1
02.06.2021 17:45,37861.41,1
02.06.2021 17:30,37753.63,0
02.06.2021 17:15,37844.27,0
02.06.2021 17:00,37922.61,1
02.06.2021 16:45,37900.40,0
02.06.2021 16:30,37947.06,0
02.06.2021 16:15,38180.72,1
02.06.2021 16:00,38068.76,1
02.06.2021 15:45,38030.44,1
02.06.2021 15:30,37941.64,0
02.06.2021 15:15,38041.11,1
02.06.2021 15:00,37895.77,0
02.06.2021 14:45,37896.28,0
02.06.2021 14:30,37930.00,1
02.06.2021 14:15,37627.26,1
02.06.2021 14:00,37500.00,0
02.06.2021 13:45,37587.36,0
02.06.2021 13:30,37658.60,1
02.06.2021 13:15,37187.35,0
02.06.2021 13:00,37215.01,0
02.06.2021 12:45,37311.50,0
02.06.2021 12:30,37328.48,0
02.06.2021 12:15,37381.03,1
02.06.2021 12:00,37240.83,0
02.06.2021 11:45,37263.64,1
02.06.2021 11:30,37123.97,1
02.06.2021 11:15,36956.69,0
02.06.2021 11:00,37232.14,1
02.06.2021 10:45,37101.11,0
02.06.2021 10:30,37284.00,1
02.06.2021 10:15,37150.11,0
02.06.2021 10:00,37220.65,0
02.06.2021 09:45,37297.45,0
02.06.2021 09:30,37417.53,1
02.06.2021 09:15,37217.01,0
02.06.2021 09:00,37382.11,1
02.06.2021 08:45,37259.09,1
02.06.2021 08:30,37143.35,1
02.06.2021 08:15,37138.94,0
02.06.2021 08:00,37295.00,1
02.06.2021 07:45,37274.37,1
02.06.2021 07:30,37152.16,1
02.06.2021 07:15,37150.00,1
02.06.2021 07:00,36789.05,1
02.06.2021 06:45,36729.83,0
02.06.2021 06:30,36769.47,0
02.06.2021 06:15,36938.82,1
02.06.2021 06:00,36862.60,1
02.06.2021 05:45,36754.99,1
02.06.2021 05:30,36552.01,0
02.06.2021 05:15,36557.44,0
02.06.2021 05:00,36739.35,1
02.06.2021 04:45,36620.45,0
02.06.2021 04:30,36694.58,1
02.06.2021 04:15,36560.99,0
02.06.2021 04:00,36620.40,1
02.06.2021 03:45,36472.25,0
02.06.2021 03:30,36490.13,0
02.06.2021 03:15,36547.37,1
02.06.2021 03:00,36317.78,0
02.06.2021 02:45,36509.61,1
02.06.2021 02:30,36492.86,1
02.06.2021 02:15,36331.34,1
02.06.2021 02:00,36275.76,1
02.06.2021 01:45,36146.48,1
02.06.2021 01:30,36144.31,1
02.06.2021 01:15,36120.74,0
02.06.2021 01:00,36231.80,0
02.06.2021 00:45,36481.77,1
02.06.2021 00:30,36306.05,0
02.06.2021 00:15,36588.30,0
02.06.2021 00:00,36779.30,1
01.06.2021 23:45,36719.63,1
01.06.2021 23:30,36700.00,1
01.06.2021 23:15,36521.01,1
01.06.2021 23:00,36504.70,1
01.06.2021 22:45,36310.82,1
01.06.2021 22:30,36262.90,0
01.06.2021 22:15,36472.26,1
01.06.2021 22:00,36387.24,1
01.06.2021 21:45,36142.15,0
01.06.2021 21:30,36298.83,1
01.06.2021 21:15,36286.23,0
01.06.2021 21:00,36299.08,1
01.06.2021 20:45,36233.17,1
01.06.2021 20:30,36081.82,0
01.06.2021 20:15,36116.41,1
01.06.2021 20:00,36038.95,1
01.06.2021 19:45,35914.17,0
01.06.2021 19:30,36000.79,1
01.06.2021 19:15,35964.82,0
01.06.2021 19:00,36142.34,0
01.06.2021 18:45,36372.97,1
01.06.2021 18:30,36198.04,0
01.06.2021 18:15,36226.31,1
01.06.2021 18:00,36180.68,1
01.06.2021 17:45,36093.39,1
01.06.2021 17:30,35930.57,1
01.06.2021 17:15,35879.78,0
01.06.2021 17:00,35931.21,0
01.06.2021 16:45,36241.32,0
01.06.2021 16:30,36265.98,0
01.06.2021 16:15,36294.88,1
01.06.2021 16:00,36127.67,0
01.06.2021 15:45,36182.15,0
01.06.2021 15:30,36258.51,0
01.06.2021 15:15,36368.37,0
01.06.2021 15:00,36620.00,0
01.06.2021 14:45,36831.85,0
01.06.2021 14:30,36887.91,1
