date,value,target
31.05.2022 23:45,31853.00,0
31.05.2022 23:30,31901.90,1
31.05.2022 23:15,31838.10,0
31.05.2022 23:00,31850.00,1
31.05.2022 22:45,31824.20,1
31.05.2022 22:30,31799.50,1
31.05.2022 22:15,31688.60,0
31.05.2022 22:00,31689.50,0
31.05.2022 21:45,31735.00,0
31.05.2022 21:30,31755.90,0
31.05.2022 21:15,31767.20,0
31.05.2022 21:00,31777.60,1
31.05.2022 20:45,31675.50,0
31.05.2022 20:30,31700.20,0
31.05.2022 20:15,31710.00,1
31.05.2022 20:00,31685.90,1
31.05.2022 19:45,31656.60,0
31.05.2022 19:30,31732.90,0
31.05.2022 19:15,31752.80,1
31.05.2022 19:00,31641.50,0
31.05.2022 18:45,31769.60,0
31.05.2022 18:30,32029.70,0
31.05.2022 18:15,32122.50,1
31.05.2022 18:00,32121.40,1
31.05.2022 17:45,31976.10,1
31.05.2022 17:30,31941.70,0
31.05.2022 17:15,32057.00,0
31.05.2022 17:00,32181.20,0
31.05.2022 16:45,32280.10,1
31.05.2022 16:30,32070.00,1
31.05.2022 16:15,31876.00,0
31.05.2022 16:00,32075.40,1
31.05.2022 15:45,31785.90,1
31.05.2022 15:30,31599.40,0
31.05.2022 15:15,31611.60,0
31.05.2022 15:00,31687.40,1
31.05.2022 14:45,31663.40,1
31.05.2022 14:30,31562.40,1
31.05.2022 14:15,31435.00,1
31.05.2022 14:00,31358.10,0
31.05.2022 13:45,31454.70,0
31.05.2022 13:30,31736.00,1
31.05.2022 13:15,31723.60,1
31.05.2022 13:00,31629.40,1
31.05.2022 12:45,31587.80,0
31.05.2022 12:30,31702.90,0
31.05.2022 12:15,31742.00,0
31.05.2022 12:00,31742.60,0
31.05.2022 11:45,31816.50,1
31.05.2022 11:30,31757.00,1
31.05.2022 11:15,31717.30,1
31.05.2022 11:00,31668.10,0
31.05.2022 10:45,31683.80,1
31.05.2022 10:30,31625.50,0
31.05.2022 10:15,31649.40,1
31.05.2022 10:00,31562.30,1
31.05.2022 09:45,31522.30,0
31.05.2022 09:30,31603.00,1
31.05.2022 09:15,31585.20,0
31.05.2022 09:00,31629.60,0
31.05.2022 08:45,31631.10,0
31.05.2022 08:30,31647.00,1
31.05.2022 08:15,31643.30,1
31.05.2022 08:00,31588.30,1
31.05.2022 07:45,31528.70,0
31.05.2022 07:30,31573.30,1
31.05.2022 07:15,31520.80,1
31.05.2022 07:00,31511.50,0
31.05.2022 06:45,31571.20,0
31.05.2022 06:30,31579.70,0
31.05.2022 06:15,31620.80,0
31.05.2022 06:00,31647.80,1
31.05.2022 05:45,31647.10,0
31.05.2022 05:30,31692.20,1
31.05.2022 05:15,31688.00,0
31.05.2022 05:00,31702.70,1
31.05.2022 04:45,31669.00,0
31.05.2022 04:30,31749.40,0
31.05.2022 04:15,31762.50,1
31.05.2022 04:00,31750.00,1
31.05.2022 03:45,31705.10,1
31.05.2022 03:30,31676.80,0
31.05.2022 03:15,31803.30,1
31.05.2022 03:00,31705.40,1
31.05.2022 02:45,31658.70,1
31.05.2022 02:30,31647.70,1
31.05.2022 02:15,31608.30,1
31.05.2022 02:00,31544.80,0
31.05.2022 01:45,31545.30,0
31.05.2022 01:30,31578.50,1
31.05.2022 01:15,31517.30,0
31.05.2022 01:00,31550.20,0
31.05.2022 00:45,31574.20,0
31.05.2022 00:30,31650.00,1
31.05.2022 00:15,31645.40,0
31.05.2022 00:00,31699.00,0
30.05.2022 23:45,31738.60,0
30.05.2022 23:30,31744.10,0
30.05.2022 23:15,31842.00,1
30.05.2022 23:00,31731.10,1
30.05.2022 22:45,31664.00,1
30.05.2022 22:30,31644.50,0
30.05.2022 22:15,31661.10,0
30.05.2022 22:00,31855.40,1
30.05.2022 21:45,31583.60,0
30.05.2022 21:30,31751.40,1
30.05.2022 21:15,31365.00,1
30.05.2022 21:00,31250.00,1
30.05.2022 20:45,31227.00,1
30.05.2022 20:30,31157.60,1
30.05.2022 20:15,30789.90,1
30.05.2022 20:00,30637.20,0
30.05.2022 19:45,30685.00,0
30.05.2022 19:30,30722.30,0
30.05.2022 19:15,30725.70,1
30.05.2022 19:00,30670.40,0
30.05.2022 18:45,30690.60,1
30.05.2022 18:30,30671.90,0
30.05.2022 18:15,30689.80,1
30.05.2022 18:00,30687.90,0
30.05.2022 17:45,30744.90,1
30.05.2022 17:30,30712.10,1
30.05.2022 17:15,30655.80,1
30.05.2022 17:00,30586.50,0
30.05.2022 16:45,30634.30,0
30.05.2022 16:30,30653.60,1
30.05.2022 16:15,30581.90,0
30.05.2022 16:00,30618.90,1
30.05.2022 15:45,30600.00,1
30.05.2022 15:30,30588.10,1
30.05.2022 15:15,30553.30,1
30.05.2022 15:00,30490.00,1
30.05.2022 14:45,30468.10,0
30.05.2022 14:30,30680.60,1
30.05.2022 14:15,30610.20,1
30.05.2022 14:00,30502.90,1
30.05.2022 13:45,30408.40,1
30.05.2022 13:30,30341.50,0
30.05.2022 13:15,30370.20,0
30.05.2022 13:00,30524.00,1
30.05.2022 12:45,30437.10,0
30.05.2022 12:30,30483.80,0
30.05.2022 12:15,30732.90,1
30.05.2022 12:00,30655.90,1
30.05.2022 11:45,30652.90,0
30.05.2022 11:30,30671.00,1
30.05.2022 11:15,30625.10,1
30.05.2022 11:00,30601.50,0
30.05.2022 10:45,30631.20,0
30.05.2022 10:30,30669.00,1
30.05.2022 10:15,30607.60,0
30.05.2022 10:00,30705.20,1
30.05.2022 09:45,30673.20,1
30.05.2022 09:30,30662.30,1
30.05.2022 09:15,30591.70,0
30.05.2022 09:00,30724.90,1
30.05.2022 08:45,30669.90,0
30.05.2022 08:30,30693.30,1
30.05.2022 08:15,30608.60,0
30.05.2022 08:00,30628.80,1
30.05.2022 07:45,30614.00,1
30.05.2022 07:30,30582.10,0
30.05.2022 07:15,30601.10,0
30.05.2022 07:00,30699.10,0
30.05.2022 06:45,30708.60,1
30.05.2022 06:30,30582.20,1
30.05.2022 06:15,30559.90,1
30.05.2022 06:00,30445.20,1
30.05.2022 05:45,30303.80,0
30.05.2022 05:30,30333.00,0
30.05.2022 05:15,30361.50,1
30.05.2022 05:00,30330.50,0
30.05.2022 04:45,30338.20,1
30.05.2022 04:30,30325.20,1
30.05.2022 04:15,30317.60,0
30.05.2022 04:00,30340.90,1
30.05.2022 03:45,30312.10,1
30.05.2022 03:30,30268.40,1
30.05.2022 03:15,30224.90,0
30.05.2022 03:00,30247.60,1
30.05.2022 02:45,30208.80,1
30.05.2022 02:30,30141.20,1
30.05.2022 02:15,30120.00,1
30.05.2022 02:00,29790.40,1
30.05.2022 01:45,29645.50,1
30.05.2022 01:30,29472.10,1
30.05.2022 01:15,29388.50,1
30.05.2022 01:00,29335.20,1
30.05.2022 00:45,29324.50,0
30.05.2022 00:30,29360.00,0
30.05.2022 00:15,29381.80,0
30.05.2022 00:00,29447.60,1
29.05.2022 23:45,29423.60,0
29.05.2022 23:30,29473.60,1
29.05.2022 23:15,29472.60,1
29.05.2022 23:00,29412.90,0
29.05.2022 22:45,29446.60,1
29.05.2022 22:30,29409.70,1
29.05.2022 22:15,29243.10,0
29.05.2022 22:00,29259.50,1
29.05.2022 21:45,29195.50,1
29.05.2022 21:30,29186.80,1
29.05.2022 21:15,29184.40,1
29.05.2022 21:00,29178.50,1
29.05.2022 20:45,29163.60,1
29.05.2022 20:30,29146.90,1
29.05.2022 20:15,29146.00,1
29.05.2022 20:00,29130.70,1
29.05.2022 19:45,29116.60,1
29.05.2022 19:30,29093.70,0
29.05.2022 19:15,29100.30,0
29.05.2022 19:00,29169.40,0
29.05.2022 18:45,29199.50,0
29.05.2022 18:30,29224.70,0
29.05.2022 18:15,29230.00,1
29.05.2022 18:00,29228.60,0
29.05.2022 17:45,29288.00,0
29.05.2022 17:30,29321.70,1
29.05.2022 17:15,29283.70,1
29.05.2022 17:00,29266.20,0
29.05.2022 16:45,29294.40,0
29.05.2022 16:30,29301.90,1
29.05.2022 16:15,29230.20,1
29.05.2022 16:00,29220.00,1
29.05.2022 15:45,29212.10,0
29.05.2022 15:30,29216.80,1
29.05.2022 15:15,29207.00,0
29.05.2022 15:00,29259.90,0
29.05.2022 14:45,29323.60,0
29.05.2022 14:30,29343.70,1
29.05.2022 14:15,29325.70,1
29.05.2022 14:00,29324.80,0
29.05.2022 13:45,29383.50,1
29.05.2022 13:30,29376.60,1
29.05.2022 13:15,29330.00,0
29.05.2022 13:00,29371.50,1
29.05.2022 12:45,29325.80,0
29.05.2022 12:30,29366.90,0
29.05.2022 12:15,29391.70,1
29.05.2022 12:00,29195.30,1
29.05.2022 11:45,29181.90,1
29.05.2022 11:30,29179.50,1
29.05.2022 11:15,29136.70,0
29.05.2022 11:00,29172.00,1
29.05.2022 10:45,29119.30,0
29.05.2022 10:30,29132.10,0
29.05.2022 10:15,29135.90,1
29.05.2022 10:00,28993.40,0
29.05.2022 09:45,29005.50,1
29.05.2022 09:30,28990.20,0
29.05.2022 09:15,29033.50,0
29.05.2022 09:00,29057.10,0
29.05.2022 08:45,29080.10,0
29.05.2022 08:30,29180.00,1
29.05.2022 08:15,29016.70,1
29.05.2022 08:00,28987.40,0
29.05.2022 07:45,28988.40,0
29.05.2022 07:30,29018.40,1
29.05.2022 07:15,29000.10,0
29.05.2022 07:00,29032.80,1
29.05.2022 06:45,29028.00,1
29.05.2022 06:30,29004.00,1
29.05.2022 06:15,28995.30,0
29.05.2022 06:00,29042.50,1
29.05.2022 05:45,29000.00,1
29.05.2022 05:30,28984.60,1
29.05.2022 05:15,28953.20,1
29.05.2022 05:00,28924.10,0
29.05.2022 04:45,28977.40,1
29.05.2022 04:30,28932.80,0
29.05.2022 04:15,28955.40,0
29.05.2022 04:00,28966.20,1
29.05.2022 03:45,28934.70,0
29.05.2022 03:30,28935.60,1
29.05.2022 03:15,28916.80,1
29.05.2022 03:00,28904.80,1
29.05.2022 02:45,28884.40,1
29.05.2022 02:30,28875.00,1
29.05.2022 02:15,28874.80,0
29.05.2022 02:00,28911.50,0
29.05.2022 01:45,28930.00,0
29.05.2022 01:30,28973.00,0
29.05.2022 01:15,28975.00,0
29.05.2022 01:00,28984.70,0
29.05.2022 00:45,28988.20,0
29.05.2022 00:30,29008.90,1
29.05.2022 00:15,29000.20,1
29.05.2022 00:00,28999.90,0
28.05.2022 23:45,29104.30,1
28.05.2022 23:30,29070.30,0
28.05.2022 23:15,29082.50,1
28.05.2022 23:00,28984.80,0
28.05.2022 22:45,29008.60,1
28.05.2022 22:30,28969.90,0
28.05.2022 22:15,28988.90,1
28.05.2022 22:00,28984.10,0
28.05.2022 21:45,29011.10,1
28.05.2022 21:30,29003.10,0
28.05.2022 21:15,29003.60,0
28.05.2022 21:00,29031.10,1
28.05.2022 20:45,28983.50,0
28.05.2022 20:30,28997.70,0
28.05.2022 20:15,29010.00,1
28.05.2022 20:00,28991.90,1
28.05.2022 19:45,28983.00,1
28.05.2022 19:30,28939.70,0
28.05.2022 19:15,28942.90,0
28.05.2022 19:00,28999.20,1
28.05.2022 18:45,28947.60,1
28.05.2022 18:30,28937.40,1
28.05.2022 18:15,28904.00,1
28.05.2022 18:00,28898.00,1
28.05.2022 17:45,28882.90,1
28.05.2022 17:30,28882.50,0
28.05.2022 17:15,28969.00,0
28.05.2022 17:00,28999.00,0
28.05.2022 16:45,28999.00,0
28.05.2022 16:30,29024.70,1
28.05.2022 16:15,28955.60,0
28.05.2022 16:00,28956.00,0
28.05.2022 15:45,29003.90,1
28.05.2022 15:30,29001.10,1
28.05.2022 15:15,28945.10,0
28.05.2022 15:00,28952.50,0
28.05.2022 14:45,28968.10,0
28.05.2022 14:30,29001.10,1
28.05.2022 14:15,29000.00,0
28.05.2022 14:00,29075.10,1
28.05.2022 13:45,29045.50,0
28.05.2022 13:30,29052.60,1
28.05.2022 13:15,29049.20,1
28.05.2022 13:00,28954.10,1
28.05.2022 12:45,28911.70,1
28.05.2022 12:30,28893.20,1
28.05.2022 12:15,28808.50,0
28.05.2022 12:00,28831.10,0
28.05.2022 11:45,28866.50,0
28.05.2022 11:30,28881.60,1
28.05.2022 11:15,28854.10,1
28.05.2022 11:00,28785.00,0
28.05.2022 10:45,28805.00,0
28.05.2022 10:30,28837.70,1
28.05.2022 10:15,28791.70,0
28.05.2022 10:00,28795.00,1
28.05.2022 09:45,28762.70,0
28.05.2022 09:30,28824.00,0
28.05.2022 09:15,28856.10,1
28.05.2022 09:00,28812.50,0
28.05.2022 08:45,28883.90,1
28.05.2022 08:30,28812.30,0
28.05.2022 08:15,28867.70,0
28.05.2022 08:00,28887.10,1
28.05.2022 07:45,28824.70,0
28.05.2022 07:30,28848.50,1
28.05.2022 07:15,28827.00,0
28.05.2022 07:00,28863.70,0
28.05.2022 06:45,28890.70,1
28.05.2022 06:30,28856.00,1
28.05.2022 06:15,28835.70,0
28.05.2022 06:00,28878.10,0
28.05.2022 05:45,28920.20,1
28.05.2022 05:30,28823.20,1
28.05.2022 05:15,28820.60,1
28.05.2022 05:00,28799.20,0
28.05.2022 04:45,28811.90,0
28.05.2022 04:30,28837.00,1
28.05.2022 04:15,28762.90,0
28.05.2022 04:00,28787.50,1
28.05.2022 03:45,28770.20,1
28.05.2022 03:30,28699.80,0
28.05.2022 03:15,28705.40,1
28.05.2022 03:00,28640.00,0
28.05.2022 02:45,28660.10,0
28.05.2022 02:30,28711.70,1
28.05.2022 02:15,28686.20,1
28.05.2022 02:00,28614.70,1
28.05.2022 01:45,28545.20,0
28.05.2022 01:30,28600.00,0
28.05.2022 01:15,28753.10,0
28.05.2022 01:00,28813.40,1
28.05.2022 00:45,28769.20,1
28.05.2022 00:30,28705.30,0
28.05.2022 00:15,28766.10,1
28.05.2022 00:00,28626.90,1
27.05.2022 23:45,28597.00,0
27.05.2022 23:30,28689.10,0
27.05.2022 23:15,28740.40,0
27.05.2022 23:00,28834.60,0
27.05.2022 22:45,28860.50,0
27.05.2022 22:30,28889.00,1
27.05.2022 22:15,28809.60,1
27.05.2022 22:00,28655.90,0
27.05.2022 21:45,28779.00,0
27.05.2022 21:30,28789.40,1
27.05.2022 21:15,28775.00,1
27.05.2022 21:00,28754.00,0
27.05.2022 20:45,28822.20,0
27.05.2022 20:30,28882.60,1
27.05.2022 20:15,28855.50,1
27.05.2022 20:00,28810.70,1
27.05.2022 19:45,28543.40,1
27.05.2022 19:30,28505.50,1
27.05.2022 19:15,28457.00,0
27.05.2022 19:00,28480.30,1
27.05.2022 18:45,28296.30,0
27.05.2022 18:30,28347.40,0
27.05.2022 18:15,28363.80,1
27.05.2022 18:00,28319.50,0
27.05.2022 17:45,28421.00,0
27.05.2022 17:30,28600.00,0
27.05.2022 17:15,28784.00,1
27.05.2022 17:00,28728.20,0
27.05.2022 16:45,28792.30,1
27.05.2022 16:30,28738.10,0
27.05.2022 16:15,28824.90,1
27.05.2022 16:00,28805.30,0
27.05.2022 15:45,28893.80,1
27.05.2022 15:30,28825.10,1
27.05.2022 15:15,28749.60,0
27.05.2022 15:00,28773.40,0
27.05.2022 14:45,28899.10,0
27.05.2022 14:30,29163.00,0
27.05.2022 14:15,29181.30,0
27.05.2022 14:00,29294.90,1
27.05.2022 13:45,29159.00,0
27.05.2022 13:30,29216.00,0
27.05.2022 13:15,29243.20,1
27.05.2022 13:00,29236.60,1
27.05.2022 12:45,29223.60,1
27.05.2022 12:30,29083.90,1
27.05.2022 12:15,28884.00,1
27.05.2022 12:00,28863.80,0
27.05.2022 11:45,28933.00,0
27.05.2022 11:30,29037.30,1
27.05.2022 11:15,28953.20,1
27.05.2022 11:00,28818.80,0
27.05.2022 10:45,28881.90,0
27.05.2022 10:30,28931.00,0
27.05.2022 10:15,29008.40,0
27.05.2022 10:00,29021.50,1
27.05.2022 09:45,28984.60,0
27.05.2022 09:30,29015.50,1
27.05.2022 09:15,28901.40,0
27.05.2022 09:00,28950.10,0
27.05.2022 08:45,29042.90,1
27.05.2022 08:30,29028.00,0
27.05.2022 08:15,29064.20,1
27.05.2022 08:00,28949.80,0
27.05.2022 07:45,29048.70,0
27.05.2022 07:30,29120.00,1
27.05.2022 07:15,28907.20,0
27.05.2022 07:00,28997.10,1
27.05.2022 06:45,28869.70,1
27.05.2022 06:30,28681.20,0
27.05.2022 06:15,28742.90,0
27.05.2022 06:00,28744.60,1
27.05.2022 05:45,28728.80,0
27.05.2022 05:30,28959.30,0
27.05.2022 05:15,28975.00,1
27.05.2022 05:00,28924.60,1
27.05.2022 04:45,28896.10,0
27.05.2022 04:30,28977.10,0
27.05.2022 04:15,29078.40,1
27.05.2022 04:00,28999.40,0
27.05.2022 03:45,29043.10,0
27.05.2022 03:30,29122.30,1
27.05.2022 03:15,29049.70,1
27.05.2022 03:00,28989.00,1
27.05.2022 02:45,28937.00,0
27.05.2022 02:30,28978.10,1
27.05.2022 02:15,28849.00,0
27.05.2022 02:00,28890.60,0
27.05.2022 01:45,29086.50,1
27.05.2022 01:30,28964.70,0
27.05.2022 01:15,28984.60,0
27.05.2022 01:00,29083.60,0
27.05.2022 00:45,29132.40,0
27.05.2022 00:30,29364.00,1
27.05.2022 00:15,29262.50,1
27.05.2022 00:00,29197.40,0
26.05.2022 23:45,29360.20,0
26.05.2022 23:30,29413.00,1
26.05.2022 23:15,29359.60,0
26.05.2022 23:00,29466.30,0
26.05.2022 22:45,29535.90,0
26.05.2022 22:30,29597.90,0
26.05.2022 22:15,29638.40,1
26.05.2022 22:00,29519.00,0
26.05.2022 21:45,29531.50,0
26.05.2022 21:30,29554.70,0
26.05.2022 21:15,29584.50,1
26.05.2022 21:00,29486.00,1
26.05.2022 20:45,29477.90,0
26.05.2022 20:30,29577.60,1
26.05.2022 20:15,29347.20,0
26.05.2022 20:00,29380.00,0
26.05.2022 19:45,29504.00,1
26.05.2022 19:30,29442.20,1
26.05.2022 19:15,29421.30,0
26.05.2022 19:00,29574.90,0
26.05.2022 18:45,29582.70,1
26.05.2022 18:30,29524.90,0
26.05.2022 18:15,29574.50,0
26.05.2022 18:00,29613.20,0
26.05.2022 17:45,29619.20,1
26.05.2022 17:30,29491.00,1
26.05.2022 17:15,29481.90,0
26.05.2022 17:00,29581.10,1
26.05.2022 16:45,29525.00,0
26.05.2022 16:30,29664.10,1
26.05.2022 16:15,29491.60,1
26.05.2022 16:00,29356.40,0
26.05.2022 15:45,29357.90,1
26.05.2022 15:30,29258.70,0
26.05.2022 15:15,29363.80,1
26.05.2022 15:00,29243.80,1
26.05.2022 14:45,29198.00,1
26.05.2022 14:30,29085.80,0
26.05.2022 14:15,29190.70,1
26.05.2022 14:00,28854.00,1
26.05.2022 13:45,28469.20,1
26.05.2022 13:30,28292.10,0
26.05.2022 13:15,28397.50,0
26.05.2022 13:00,28913.60,1
26.05.2022 12:45,28909.70,0
26.05.2022 12:30,28937.90,0
26.05.2022 12:15,29090.10,1
26.05.2022 12:00,29029.10,0
26.05.2022 11:45,29077.40,0
26.05.2022 11:30,29110.70,1
26.05.2022 11:15,28997.70,0
26.05.2022 11:00,29157.00,1
26.05.2022 10:45,29134.00,0
26.05.2022 10:30,29210.30,1
26.05.2022 10:15,29204.40,1
26.05.2022 10:00,29160.80,0
26.05.2022 09:45,29201.60,1
26.05.2022 09:30,29098.10,0
26.05.2022 09:15,29102.90,1
26.05.2022 09:00,28947.40,0
26.05.2022 08:45,28999.90,0
26.05.2022 08:30,29177.50,0
26.05.2022 08:15,29587.30,0
26.05.2022 08:00,29729.70,1
26.05.2022 07:45,29683.80,1
26.05.2022 07:30,29646.70,1
26.05.2022 07:15,29583.20,0
26.05.2022 07:00,29655.50,1
26.05.2022 06:45,29601.90,1
26.05.2022 06:30,29577.70,1
26.05.2022 06:15,29543.90,0
26.05.2022 06:00,29728.30,1
26.05.2022 05:45,29716.90,1
26.05.2022 05:30,29714.00,0
26.05.2022 05:15,29782.40,0
26.05.2022 05:00,29787.10,0
26.05.2022 04:45,29832.00,1
26.05.2022 04:30,29797.30,0
26.05.2022 04:15,29845.70,1
26.05.2022 04:00,29817.50,1
26.05.2022 03:45,29817.10,1
26.05.2022 03:30,29718.50,1
26.05.2022 03:15,29717.10,0
26.05.2022 03:00,29805.90,1
26.05.2022 02:45,29781.20,1
26.05.2022 02:30,29740.40,1
26.05.2022 02:15,29716.20,1
26.05.2022 02:00,29697.80,1
26.05.2022 01:45,29688.40,0
26.05.2022 01:30,29788.00,1
26.05.2022 01:15,29786.00,0
26.05.2022 01:00,29793.20,0
26.05.2022 00:45,29795.30,1
26.05.2022 00:30,29795.00,1
26.05.2022 00:15,29677.60,1
26.05.2022 00:00,29513.90,0
25.05.2022 23:45,29590.00,0
25.05.2022 23:30,29702.30,0
25.05.2022 23:15,29735.60,0
25.05.2022 23:00,29738.40,0
25.05.2022 22:45,29757.00,0
25.05.2022 22:30,29763.90,1
25.05.2022 22:15,29759.90,0
25.05.2022 22:00,29838.50,1
25.05.2022 21:45,29776.80,0
25.05.2022 21:30,29809.40,1
25.05.2022 21:15,29740.00,0
25.05.2022 21:00,29798.30,1
25.05.2022 20:45,29700.20,1
25.05.2022 20:30,29634.80,0
25.05.2022 20:15,29644.90,1
25.05.2022 20:00,29563.60,0
25.05.2022 19:45,29705.30,1
25.05.2022 19:30,29690.10,0
25.05.2022 19:15,29767.30,0
25.05.2022 19:00,29903.40,1
25.05.2022 18:45,29801.50,0
25.05.2022 18:30,29965.80,1
25.05.2022 18:15,29854.90,1
25.05.2022 18:00,29756.80,1
25.05.2022 17:45,29732.10,1
25.05.2022 17:30,29627.00,1
25.05.2022 17:15,29585.10,1
25.05.2022 17:00,29562.50,1
25.05.2022 16:45,29511.70,1
25.05.2022 16:30,29508.50,0
25.05.2022 16:15,29685.20,1
25.05.2022 16:00,29618.70,0
25.05.2022 15:45,29638.50,0
25.05.2022 15:30,29719.90,0
25.05.2022 15:15,29787.00,1
25.05.2022 15:00,29748.10,1
25.05.2022 14:45,29743.90,0
25.05.2022 14:30,29809.60,0
25.05.2022 14:15,29833.20,1
25.05.2022 14:00,29702.10,0
25.05.2022 13:45,29773.90,1
25.05.2022 13:30,29499.80,0
25.05.2022 13:15,29527.70,0
25.05.2022 13:00,29570.50,1
25.05.2022 12:45,29521.50,1
25.05.2022 12:30,29383.40,0
25.05.2022 12:15,29508.80,1
25.05.2022 12:00,29381.90,0
25.05.2022 11:45,29398.60,0
25.05.2022 11:30,29492.50,0
25.05.2022 11:15,29596.90,0
25.05.2022 11:00,29735.70,0
25.05.2022 10:45,29751.20,0
25.05.2022 10:30,29775.00,1
25.05.2022 10:15,29737.00,0
25.05.2022 10:00,29820.70,1
25.05.2022 09:45,29762.70,1
25.05.2022 09:30,29711.60,0
25.05.2022 09:15,29752.00,0
25.05.2022 09:00,29798.70,1
25.05.2022 08:45,29786.20,1
25.05.2022 08:30,29769.20,0
25.05.2022 08:15,29783.80,1
25.05.2022 08:00,29709.20,0
25.05.2022 07:45,29710.10,0
25.05.2022 07:30,29739.50,0
25.05.2022 07:15,29827.80,1
25.05.2022 07:00,29796.30,1
25.05.2022 06:45,29783.40,1
25.05.2022 06:30,29668.00,0
25.05.2022 06:15,29800.70,0
25.05.2022 06:00,29867.50,0
25.05.2022 05:45,29981.60,0
25.05.2022 05:30,30056.20,0
25.05.2022 05:15,30113.10,1
25.05.2022 05:00,30084.80,0
25.05.2022 04:45,30112.30,1
25.05.2022 04:30,30100.80,0
25.05.2022 04:15,30136.70,0
25.05.2022 04:00,30164.00,1
25.05.2022 03:45,30160.20,1
25.05.2022 03:30,30101.20,0
25.05.2022 03:15,30112.10,0
25.05.2022 03:00,30140.50,1
25.05.2022 02:45,30024.20,1
25.05.2022 02:30,29996.40,1
25.05.2022 02:15,29788.20,0
25.05.2022 02:00,29815.50,1
25.05.2022 01:45,29630.90,1
25.05.2022 01:30,29609.20,0
25.05.2022 01:15,29671.90,1
25.05.2022 01:00,29598.50,0
25.05.2022 00:45,29617.70,1
25.05.2022 00:30,29584.60,1
25.05.2022 00:15,29579.30,0
25.05.2022 00:00,29622.10,0
24.05.2022 23:45,29628.20,0
24.05.2022 23:30,29686.00,0
24.05.2022 23:15,29778.90,1
24.05.2022 23:00,29590.40,1
24.05.2022 22:45,29581.00,1
24.05.2022 22:30,29549.30,0
24.05.2022 22:15,29604.50,1
24.05.2022 22:00,29585.90,1
24.05.2022 21:45,29583.10,1
24.05.2022 21:30,29534.80,1
24.05.2022 21:15,29503.00,1
24.05.2022 21:00,29489.50,1
24.05.2022 20:45,29387.70,1
24.05.2022 20:30,29356.30,0
24.05.2022 20:15,29379.20,1
24.05.2022 20:00,29362.50,0
24.05.2022 19:45,29419.90,1
24.05.2022 19:30,29357.80,1
24.05.2022 19:15,29233.90,1
24.05.2022 19:00,29183.50,0
24.05.2022 18:45,29272.20,0
24.05.2022 18:30,29377.90,1
24.05.2022 18:15,29375.80,1
24.05.2022 18:00,29353.40,1
24.05.2022 17:45,29335.90,1
24.05.2022 17:30,29190.00,0
24.05.2022 17:15,29262.40,0
24.05.2022 17:00,29288.90,0
24.05.2022 16:45,29311.50,0
24.05.2022 16:30,29355.90,0
24.05.2022 16:15,29569.00,1
24.05.2022 16:00,29428.30,1
24.05.2022 15:45,29354.40,1
24.05.2022 15:30,29097.60,1
24.05.2022 15:15,29008.80,0
24.05.2022 15:00,29035.80,1
24.05.2022 14:45,28967.20,0
24.05.2022 14:30,29037.40,1
24.05.2022 14:15,28790.80,0
24.05.2022 14:00,28950.40,0
24.05.2022 13:45,29247.90,0
24.05.2022 13:30,29256.50,0
24.05.2022 13:15,29300.70,1
24.05.2022 13:00,29228.00,0
24.05.2022 12:45,29259.30,1
24.05.2022 12:30,29171.70,0
24.05.2022 12:15,29224.60,0
24.05.2022 12:00,29278.40,0
24.05.2022 11:45,29279.30,0
24.05.2022 11:30,29294.70,0
24.05.2022 11:15,29410.00,1
24.05.2022 11:00,29338.90,1
24.05.2022 10:45,29296.50,1
24.05.2022 10:30,29290.90,1
24.05.2022 10:15,29264.00,0
24.05.2022 10:00,29321.40,1
24.05.2022 09:45,29276.00,1
24.05.2022 09:30,29267.70,0
24.05.2022 09:15,29321.00,1
24.05.2022 09:00,29179.40,0
24.05.2022 08:45,29251.50,0
24.05.2022 08:30,29342.00,0
24.05.2022 08:15,29350.90,0
24.05.2022 08:00,29380.00,1
24.05.2022 07:45,29352.20,0
24.05.2022 07:30,29392.00,0
24.05.2022 07:15,29410.00,1
24.05.2022 07:00,29338.70,1
24.05.2022 06:45,29255.60,0
24.05.2022 06:30,29348.10,0
24.05.2022 06:15,29367.40,1
24.05.2022 06:00,29355.90,1
24.05.2022 05:45,29350.00,0
24.05.2022 05:30,29395.80,1
24.05.2022 05:15,29357.00,1
24.05.2022 05:00,29347.80,0
24.05.2022 04:45,29380.10,1
24.05.2022 04:30,29338.40,1
24.05.2022 04:15,29286.00,1
24.05.2022 04:00,29280.70,0
24.05.2022 03:45,29289.60,1
24.05.2022 03:30,29244.10,0
24.05.2022 03:15,29260.30,1
24.05.2022 03:00,29257.00,1
24.05.2022 02:45,29225.80,1
24.05.2022 02:30,29216.20,1
24.05.2022 02:15,29208.00,0
24.05.2022 02:00,29224.90,1
24.05.2022 01:45,29145.20,1
24.05.2022 01:30,29114.20,0
24.05.2022 01:15,29141.70,1
24.05.2022 01:00,29126.00,0
24.05.2022 00:45,29173.90,0
24.05.2022 00:30,29215.30,1
24.05.2022 00:15,29214.00,1
24.05.2022 00:00,29115.30,0
23.05.2022 23:45,29146.60,1
23.05.2022 23:30,29106.70,1
23.05.2022 23:15,29071.70,0
23.05.2022 23:00,29147.40,0
23.05.2022 22:45,29182.10,1
23.05.2022 22:30,29119.00,0
23.05.2022 22:15,29230.80,0
23.05.2022 22:00,29269.20,0
23.05.2022 21:45,29366.00,0
